contract_no,item_no,description_ar,unit,contractual_qty,unit_price,cumulative_qty,cumulative_pct,cumulative_amount,remaining_qty,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,249,توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . مقبس ثنائي سقفى، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك.,,126.0,,,,,,الملخص التراكمي,251,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,250,توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مقبس أحادي، مركب على الارض، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك.,,120.0,,,,,,الملخص التراكمي,252,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,251,"توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مقبس أحادي، مركب على الجدار، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك. RESIDUAL CURRENT DEVICE, 30mA TRIPPING( ",,50.0,,,,,,الملخص التراكمي,253,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,252, توريد وتركيب واختبار وفحص نقاط قوى للمقابس الكهربائية المتعددة الاستخدام بأسلاك نحاسية معزولة وذات مقطع لا يقل عن 6 مم2  في مواسير ويشتمل على المقبس و الاسلاك و PVC بمادة البلاستيك العلب وأعمال التثبيت والدعائم وكل الملحقات من لوحة التوزيع حتى المخارج وفقا للمخططات.والمواصفات الفنية  على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات. الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف مخرج مقبس متعدد الاستخدام ومؤرض 30 أمبير ، 230 فولت 3 أسلاك ، 1 فاز ، للمطبخ,,32.0,,,,,,الملخص التراكمي,254,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,253, توريد وتركيب واختبار وفحص نقاط قوى للمقابس الكهربائية المتعددة الاستخدام بأسلاك نحاسية معزولة وذات مقطع لا يقل عن 6 مم2  في مواسير ويشتمل على المقبس و الاسلاك و PVC بمادة البلاستيك العلب وأعمال التثبيت والدعائم وكل الملحقات من لوحة التوزيع حتى المخارج وفقا للمخططات.والمواصفات الفنية  على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات. الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرفمخرج  ومؤرض 30 أمبير ، 230 فولت 3 أسلاك ، 1 فاز لمجفف الأيدي,,72.0,,,,,,الملخص التراكمي,255,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,254,توريد وتركيب وإختبار وفحص علبة خدمة من نوعية ممتازة تحتوى على  ) أ ( مقابس تغذية أرضية مزدوجة ذات أسلاك 4 مم2 كحد أدنى مركبة على الأرض وتشمل أسلاك التأريض من اللوحة حتى المقابس + )ب( مآخذ للهاتف والبيانات ذات كابلات CAT 6A UTP وحتى كابينة الداتا  وحسب مواصفات إدارة الـ IT  بالوزارة. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . النوع  )A(  )تحتوى على  4 قوى & 4 داتا (,,286.0,,,,,,الملخص التراكمي,256,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,255,توريد وتركيب وإختبار وفحص علبة خدمة من نوعية ممتازة تحتوى على  ) أ ( مقابس تغذية أرضية مزدوجة ذات أسلاك 4 مم2 كحد أدنى مركبة على الأرض وتشمل أسلاك التأريض من اللوحة حتى المقابس + )ب( مآخذ للهاتف والبيانات ذات كابلات CAT 6A UTP وحتى كابينة الداتا  وحسب مواصفات إدارة الـ IT  بالوزارة. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . النوع )B(   )تحتوى على 2 قوى & 2 داتا (,,20.0,,,,,,الملخص التراكمي,257,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,256,توريد وتركيب وإختبار وفحص علبة خدمة من نوعية ممتازة تحتوى على  ) أ ( مقابس تغذية أرضية مزدوجة ذات أسلاك 4 مم2 كحد أدنى مركبة على الأرض وتشمل أسلاك التأريض من اللوحة حتى المقابس + )ب( مآخذ للهاتف والبيانات ذات كابلات CAT 6A UTP وحتى كابينة الداتا  وحسب مواصفات إدارة الـ IT  بالوزارة. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . النوع )1FB(   )تحتوى على 1 قوى (,,141.0,,,,,,الملخص التراكمي,258,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,257,توريد وتركيب وإختبار وفحص علبة خدمة من نوعية ممتازة تحتوى على  ) أ ( مقابس تغذية أرضية مزدوجة ذات أسلاك 4 مم2 كحد أدنى مركبة على الأرض وتشمل أسلاك التأريض من اللوحة حتى المقابس + )ب( مآخذ للهاتف والبيانات ذات كابلات CAT 6A UTP وحتى كابينة الداتا  وحسب مواصفات إدارة الـ IT  بالوزارة. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . النوع )2FB(   )تحتوى على 2 قوى (,,4.0,,,,,,الملخص التراكمي,259,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
CMH_01-C01,258, توريد وتركيب وإختبار وفحص علبة خدمة من نوعية ممتازة تحتوى على  ) أ ( مقابس تغذية أرضية مزدوجة ذات أسلاك 4 مم2 كحد أدنى مركبة على الأرض وتشمل أسلاك التأريض من اللوحة حتى وحتى كابينة الداتا  وحسب CAT 6A UTP المقابس + )ب( مآخذ للهاتف والبيانات ذات كابلات .بالوزارة IT  مواصفات إدارة الـ على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات. الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف Type JB 1U  ( 2 power & 1 data ),,119.0,,,,,,الملخص التراكمي,260,CMH_01_SMART.xlsx,sheet الملخص التراكمي (header re-detected),high,
